,feeds_id,feeds_title,feeds_description,feeds_location,feeds_lng,feeds_lat,feeds_userId,feeds_name,feeds_isdeleted,feeds_profilePicture,feeds_videoUrl,feeds_images,feeds_mediatype,feeds_imagePaths,feeds_feedsComment,feeds_commentCount,feeds_multiMedia_id,feeds_multiMedia_name,feeds_multiMedia_description,feeds_multiMedia_url,feeds_multiMedia_mediatype,feeds_multiMedia_likeCount,feeds_multiMedia_place,feeds_multiMedia_createAt,feeds_likeDislike_likes,feeds_likeDislike_dislikes,feeds_likeDislike_userAction,feeds_createdAt,feeds_code,feeds_msg,totalFeed
418,1062.0,dfgdfg,fdgdfg,no,0.0,0.0,3.0,Pankaj Patel,False,Images/0eff867e-62ec-43a7-a535-7e83b6b27a30.png,None,None,0.0,None,None,1.0,2121,simon-migaj-421505-unsplash.jpg,None,feedsmedia/3/d4883f05-e84c-4b3d-8d21-0f671536677a.jpg,1,0,None,0001-01-01T00:00:00,1.0,0.0,1.0,2019-12-19T09:10:38.7283839,0.0,None,
419,1061.0,travelling delhi, good location,delhi,0.0,0.0,3.0,Pankaj Patel,False,Images/0eff867e-62ec-43a7-a535-7e83b6b27a30.png,None,None,0.0,None,None,0.0,2120,simon-migaj-421505-unsplash.jpg,None,feedsmedia/3/96d7afa2-dced-41cb-ab72-6b7691173c8c.jpg,1,0,None,0001-01-01T00:00:00,1.0,0.0,1.0,2019-12-19T07:51:13.8199267,0.0,None,
420,1060.0,noida, hiiiiiiiiiiiiii this is travelling agency,noi,0.0,0.0,3.0,Pankaj Patel,False,Images/0eff867e-62ec-43a7-a535-7e83b6b27a30.png,None,None,0.0,None,None,0.0,2119,California-best.jpeg,None,feedsmedia/3/74bfa80c-5779-44cd-a3c3-47dfccb8f303.jpeg,1,0,None,0001-01-01T00:00:00,0.0,0.0,2.0,2019-12-19T07:48:29.8074141,0.0,None,
421,1059.0,dsfsdgfs,hiiiiiiiiiiiiii there,noi,0.0,0.0,3.0,Pankaj Patel,False,Images/0eff867e-62ec-43a7-a535-7e83b6b27a30.png,None,None,0.0,None,None,0.0,2118,,None,None,2,0,None,0001-01-01T00:00:00,0.0,0.0,2.0,2019-12-19T07:46:23.1076802,0.0,None,
422,1058.0,fghfhfhf,ghfghfh,a,0.0,0.0,3.0,Pankaj Patel,False,Images/0eff867e-62ec-43a7-a535-7e83b6b27a30.png,None,None,0.0,None,None,0.0,2117,,None,None,2,0,None,0001-01-01T00:00:00,0.0,0.0,2.0,2019-12-19T07:33:54.3083038,0.0,None,
423,1057.0,test,"var express = require('express');
var router = express.Router();


router.post('/', function (req, res, next) {
    console.log(""got it"");
   var path = ""http://mytestplan.com/img/256/pdb.png"";
var data = ""<script type='text/javascript'>window.parent.CKEDITOR.tools.callFunction(1,path,\""File uploaded\"");</script>""
res.writeHeader(200, {""Content-Type"": ""text/html"", });
html = """";
html += ""<script type=\""text/javascript\"">"";
html += "" var funcNum = 1;"";
html += "" var url = \"""" + path + ""\"";"";
html += "" var message = \""Uploaded file successfully\"";"";
html += """";
html += "" window.parent.CKEDITOR.tools.callFunction(funcNum, url, message);"";
html += ""</script>"";
console.log(html);
res.write(html);
res.end();

});

module.exports = router;",h,0.0,0.0,2013.0,Aakankshi 1,True,/Images/userimageicon.png,None,None,0.0,None,None,2.0,2116,,None,https://www.youtube.com/embed/mHkh2di8hAc,2,0,None,0001-01-01T00:00:00,1.0,0.0,1.0,2019-12-19T05:53:12.6357623,0.0,None,
424,1056.0,May be it's too late. Your code is correct so please check again your url in filebrowserUploadUrl,May be it's too late. Your code is correct so please check again your url in filebrowserUploadUrlMay be it's too late. Your code is correct so please check again your url in filebrowserUploadUrl,ne,0.0,0.0,2013.0,Aakankshi 1,True,/Images/userimageicon.png,None,None,0.0,None,None,8.0,2115,bg6.jpg,None,feedsmedia/2013/da78edc2-5778-4fb5-999e-a8e526b5b445.jpg,1,0,None,0001-01-01T00:00:00,1.0,0.0,1.0,2019-12-19T05:51:09.8004343,0.0,None,
425,1055.0,development time,"In this blog post, I’m going to show you how to display your current location with google map. I’m going to use Angular Google Maps ( AGM ) to speed up the development time and it is also very easy to use. It is also a nice way for me to try out libraries in Angular ecosystem.",Deh,0.0,0.0,3028.0,Aakankshi Gupta,False,Images/9d38d28e-4021-4063-a703-821d1878a18c.png,None,None,0.0,None,None,2.0,2114,pro9.jpg,None,feedsmedia/3028/0f9c3c06-618d-49d4-bfbd-b825b57ef43b.jpg,1,0,None,0001-01-01T00:00:00,0.0,0.0,2.0,2019-12-16T06:58:16.6800795,0.0,None,
426,1054.0,dsafsdfsd,dsafsdsfsdf,h,0.0,0.0,2014.0,Aakankshi 2,False,/Images/userimageicon.png,None,None,0.0,None,None,0.0,2113,logo500.jpg,None,feedsmedia/2014/b8626332-f269-4c4e-9e41-b8989211d9d8.jpg,1,0,None,0001-01-01T00:00:00,1.0,0.0,2.0,2019-12-13T13:53:25.6628518,0.0,None,
427,59.0,New VDO,"Madison believes mindfulness in the workplace is key to success - a tenet she lives out through her interests in yoga, meditation, gardening, and painting. Madison is currently working as a freelance marketing director and is always interested in a challenge. Reach out to madisonblackstone@gmail.com to connect!",Noida Sectoto 62,0.0,0.0,2014.0,Aakankshi 2,False,/Images/userimageicon.png,None,None,0.0,None,None,0.0,1122,,None,https://www.youtube.com/embed/PJNNQhuFg6A,2,0,None,0001-01-01T00:00:00,1.0,0.0,2.0,2019-12-13T12:10:10.4398932,0.0,None,
428,58.0,Add First Video,"Her hunger for knowledge and determination to turn information into action has contributed to her most recent success at Rockwell Group, where she led international, award-winning campaigns for heavy-hitting brands, such as Puma, Gucci, and Rolex. Meanwhile, she vastly improved the productivity of her team by implementing strategic project management methods and ensuring a work-life balance for her department.",Noida Sector 62,0.0,0.0,2014.0,Aakankshi 2,False,/Images/userimageicon.png,None,None,0.0,None,None,0.0,1121,,None,https://www.youtube.com/embed/BP9VjGyNobQ,2,0,None,0001-01-01T00:00:00,1.0,0.0,2.0,2019-12-13T12:01:00.0138348,0.0,None,
429,57.0,Testing,"Meanwhile, she vastly improved the productivity of her department by implementing strategic project management methods and ensuring a work-life balance for her team. Madison believes mindfulness in the workplace is key to success, a tenet she lives out through her interests in yoga, meditation, gardening, and painting. ",de,0.0,0.0,2014.0,Aakankshi 2,False,/Images/userimageicon.png,None,None,0.0,None,None,12.0,1120,hotelimage.png,None,feedsmedia/2014/a10540fc-7ace-42fa-9e1d-52d95b08fb27.png,1,0,None,0001-01-01T00:00:00,1.0,0.0,2.0,2019-12-13T10:07:02.1598916,0.0,None,
430,56.0,Testing,"Her hunger for knowledge and determination to turn information into action has contributed to her most recent success at Rockwell Group. There, she led international award-winning campaigns for heavy-hitting brands such as Puma, Gucci, and Rolex.",Ind,0.0,0.0,2014.0,Aakankshi 2,False,/Images/userimageicon.png,None,None,0.0,None,None,0.0,1119,images.jpg,None,feedsmedia/2014/ac147331-ac5b-4b43-acdb-9ed6ef3b69b9.jpg,1,0,None,0001-01-01T00:00:00,0.0,0.0,2.0,2019-12-13T10:05:34.1479189,0.0,None,
431,55.0,India Gate,"This makes the file selection dialog default to only allowing JPG files, however there's also a dropdown menu for selecting All Files: All Files (*.*). How can I make it ONLY allow JPG files and not to have the option to select All Files in the dropdown?",R,0.0,0.0,2014.0,Aakankshi 2,False,/Images/userimageicon.png,None,None,0.0,None,None,1.0,1118,shop8.jpg,None,feedsmedia/2014/5d69c1c1-2485-4511-b60b-050e58b0611b.jpg,1,0,None,0001-01-01T00:00:00,3.0,0.0,1.0,2019-12-13T06:59:12.0932104,0.0,None,
432,54.0,How to allow input type=“file” to accept only image files,"I'm using input control with type=file. But it's accepting all type of file. I want to restrict only image file. How we can achieve this?

I'm trying with following code:",In,0.0,0.0,2014.0,Aakankshi 2,False,/Images/userimageicon.png,None,None,0.0,None,None,1.0,1113,shop6.jpg,None,feedsmedia/2014/e0724211-f13b-4c03-a981-b69ea8d664f0.jpg,1,0,None,0001-01-01T00:00:00,2.0,0.0,2.0,2019-12-13T06:57:51.7295658,0.0,None,
433,,,,,,,,,,,,,,,,,1114,shop9.jpg,None,feedsmedia/2014/75542c98-cec5-4fd6-b095-b0fc09db7e34.jpg,1,0,None,0001-01-01T00:00:00,,,,,,,
434,,,,,,,,,,,,,,,,,1115,shop11.jpg,None,feedsmedia/2014/d365afc6-c51a-4f9f-9c98-f924f08f4de8.jpg,1,0,None,0001-01-01T00:00:00,,,,,,,
435,,,,,,,,,,,,,,,,,1116,shop12 (1).jpg,None,feedsmedia/2014/fcc8a291-06ff-4bcf-9386-5986ebfe100b.jpg,1,0,None,0001-01-01T00:00:00,,,,,,,
436,,,,,,,,,,,,,,,,,1117,shop16.jpg,None,feedsmedia/2014/118d13aa-d2a6-414d-a212-7c496372f87f.jpg,1,0,None,0001-01-01T00:00:00,,,,,,,
437,53.0,new one, new one new one new one,h,0.0,0.0,2013.0,Aakankshi 1,True,/Images/userimageicon.png,None,None,0.0,None,None,3.0,1110,handset-offer-banner-new_31F555919982EFE18360075F1D2EC443.png,None,feedsmedia/2013/a1af90f4-cefb-4545-a95c-84282b872d52.png,1,0,None,0001-01-01T00:00:00,0.0,0.0,2.0,2019-12-11T12:07:00.7615276,0.0,None,
438,,,,,,,,,,,,,,,,,1111,images.jpg,None,feedsmedia/2013/07c0de05-d640-4fc7-9016-3fbcd7579bce.jpg,1,0,None,0001-01-01T00:00:00,,,,,,,
439,,,,,,,,,,,,,,,,,1112,pro3.jpg,None,feedsmedia/2013/8491e2d8-e820-4d8a-92e9-4b4be5ca4a28.jpg,1,0,None,0001-01-01T00:00:00,,,,,,,
440,52.0,new one,new one new one new one,ind,0.0,0.0,2013.0,Aakankshi 1,True,/Images/userimageicon.png,None,None,0.0,None,None,1.0,1109,pro3.jpg,None,feedsmedia/2013/e606a4eb-4bc1-4db2-8357-a46dacda7c65.jpg,1,0,None,0001-01-01T00:00:00,0.0,1.0,0.0,2019-12-11T10:06:28.7986641,0.0,None,
441,51.0,ssfdfd,dfdfdfdfddddddddddddddddddddddddddddddddddddd,h,0.0,0.0,2013.0,Aakankshi 1,True,/Images/userimageicon.png,None,None,0.0,None,None,1.0,1108,,None,https://www.youtube.com/embed/0sxLpGnhHQ0,2,0,None,0001-01-01T00:00:00,0.0,0.0,2.0,2019-12-11T08:16:16.8568689,0.0,None,
442,50.0,Test Code,Test Code,g,0.0,0.0,2013.0,Aakankshi 1,True,/Images/userimageicon.png,None,None,0.0,None,None,2.0,1107,pro11.jpg,None,feedsmedia/2013/d7ab4103-49a9-4220-918b-cef6e032eae6.jpg,1,0,None,0001-01-01T00:00:00,0.0,1.0,0.0,2019-12-11T08:15:17.0738823,0.0,None,
443,49.0,A mobile phone is a wireless handheld device ,"A mobile phone is a wireless handheld device that allows users to make and receive calls and to send text messages, among other features. The earliest generation of mobile phones could only make and receive calls. ... A mobile phone may also be known as a cellular phone or simply a cell phone.",INDI,0.0,0.0,2013.0,Aakankshi 1,True,/Images/userimageicon.png,None,None,0.0,None,None,1.0,1106,handset-offer-banner-new_31F555919982EFE18360075F1D2EC443.png,None,feedsmedia/2013/124e10a8-f020-4f2b-81a4-66b726ea0893.png,1,0,None,0001-01-01T00:00:00,0.0,1.0,0.0,2019-12-11T08:02:27.2699224,0.0,None,
444,2140.0,gj,ghj,"Hermannplatz 5-6, 10967 Berlin, Germany",0.0,0.0,4051.0,manoj,False,Images/9b291404-bc2e-4806-88c5-08d29e65a5ad.png,None,None,0.0,None,None,0.0,3240,,None,http://www.youtube.com/embed/mPhboJR0Llc,2,0,None,0001-01-01T00:00:00,0.0,0.0,2.0,2020-01-02T13:32:16.7480006,0.0,None,
445,2139.0,dfg,df,"443 N Rodeo Dr, Beverly Hills, CA 90210, USA",0.0,0.0,4051.0,manoj,False,Images/9b291404-bc2e-4806-88c5-08d29e65a5ad.png,None,None,0.0,None,None,2.0,3239,,None,http://www.youtube.com/embed/RtFcZ6Bwolw,2,0,None,0001-01-01T00:00:00,0.0,0.0,2.0,2020-01-02T10:54:07.6092829,0.0,None,
446,2138.0,TEst Video,dflg sk mcn re  fg nerkzx xcvh ciu ,"IFFCO Chowk Flyover, Heritage City, Sector 29, Gurugram, Haryana 122001, India",0.0,0.0,4051.0,manoj,False,Images/9b291404-bc2e-4806-88c5-08d29e65a5ad.png,None,None,0.0,None,None,0.0,3238,,None,http://www.youtube.com/embed/TUT2-FEPMdc,2,0,None,0001-01-01T00:00:00,0.0,0.0,2.0,2020-01-02T10:53:36.8157098,0.0,None,
447,2137.0,QQ,qq,"2001 NV-582, Las Vegas, NV 89101, USA",0.0,0.0,4051.0,manoj,False,Images/9b291404-bc2e-4806-88c5-08d29e65a5ad.png,None,None,0.0,None,None,7.0,3237,,None,https://www.youtube.com/watch?v=Kg8VraUgpR4,2,0,None,0001-01-01T00:00:00,0.0,0.0,2.0,2020-01-02T10:41:58.6177919,0.0,None,
448,2136.0,gj,ghj,"103 B100, Anglesea VIC 3230, Australia",0.0,0.0,4051.0,manoj,False,Images/9b291404-bc2e-4806-88c5-08d29e65a5ad.png,None,None,0.0,None,None,0.0,3236,,None,https://www.youtube.com/watch?v=WgmgSwkTUEM,2,0,None,0001-01-01T00:00:00,0.0,0.0,2.0,2020-01-02T10:37:30.5281724,0.0,None,
449,2135.0,sdf,sdf,"1 Downing St, Westminster, London SW1A 2AA, UK",0.0,0.0,4051.0,manoj,False,Images/9b291404-bc2e-4806-88c5-08d29e65a5ad.png,None,None,0.0,None,None,0.0,3235,,None,https://www.youtube.com/watch?v=4uY4Pz0SuaM,2,0,None,0001-01-01T00:00:00,0.0,0.0,2.0,2020-01-02T10:35:11.7588502,0.0,None,
450,2134.0,Rinku Singh,Rinku Singh (born 8 August 1988) is an Indian professional wrestler and former professional baseball player currently signed with WWE and performs in their developmental territory NXT. Singh was signed by the Pittsburgh Pirates organization after he won a pitching contest on a 2008 reality television show The Million Dollar Arm.,"Unnamed Road Acharaya RamNH-74 Opposite Green Park, , Acharaya Ram Chandra Shukla Nagar Colony, Rudrapur, Uttarakhand 263153, India",0.0,0.0,4051.0,manoj,False,Images/9b291404-bc2e-4806-88c5-08d29e65a5ad.png,None,None,0.0,None,None,2.0,3233,rinku_singh_1570092290_800x420.jpg,None,feedsmedia/4051/479386d2-7bee-4100-81d6-1c8ae1aab205.jpg,1,0,None,0001-01-01T00:00:00,1.0,0.0,2.0,2020-01-02T09:14:31.7214735,0.0,None,
451,,,,,,,,,,,,,,,,,3234,04rinku.jpg,None,feedsmedia/4051/b33d191a-4056-4dee-ad15-7b9ffc8ec337.jpg,1,0,None,0001-01-01T00:00:00,,,,,,,
452,2133.0,TRIP TO JAIPUR,"Jaipur is the capital of India’s Rajasthan state. It evokes the royal family that once ruled the region and that, in 1727, founded what is now called the Old City, or “Pink City” for its trademark building color. At the center of its stately street grid (notable in India) stands the opulent, colonnaded City Palace complex. With gardens, courtyards and museums, part of it is still a royal residence. Jaipur is the capital of India’s Rajasthan state. It evokes the royal family that once ruled the region and that, in 1727, founded what is now called the Old City, or “Pink City” for its trademark building color. At the center of its stately street grid (notable in India) stands the opulent, colonnaded City Palace complex. With gardens, courtyards and museums, part of it is still a royal residence.","1st Floor, Bambawala Kothi Opp. City Power House, Jaipur Rd, Parao, Ajmer, Rajasthan 305001, India",0.0,0.0,3039.0,jagjit,False,Images/fe49d058-de88-4805-8e2d-0c002b090d15.png,None,None,0.0,None,None,1.0,3232,,None,https://www.youtube.com/embed/lR6F_Edxabw,2,0,None,0001-01-01T00:00:00,0.0,0.0,2.0,2020-01-02T06:06:44.2317153,0.0,None,
453,2132.0,Test,LIFE IS EITHER A DARING ADVENTURE OR NOTHING AT ALL. LIFE IS EITHER A DARING ADVENTURE OR NOTHING AT ALLLIFE IS EITHER A DARING ADVENTURE OR NOTHING AT ALLLIFE IS EITHER A DARING ADVENTURE OR NOTHING AT ALLLIFE IS EITHER A DARING ADVENTURE OR NOTHING AT ALLLIFE IS EITHER A DARING ADVENTURE OR NOTHING AT ALLLIFE IS EITHER A DARING ADVENTURE OR NOTHING AT ALLLIFE IS EITHER A DARING ADVENTURE OR NOTHING AT ALLLIFE IS EITHER A DARING ADVENTURE OR NOTHING AT ALLLIFE IS EITHER A DARING ADVENTURE OR NOTHING AT ALLLIFE IS EITHER A DARING ADVENTURE OR NOTHING AT ALLLIFE IS EITHER A DARING ADVENTURE OR NOTHING AT ALLLIFE IS EITHER A DARING ADVENTURE OR NOTHING AT ALLLIFE IS EITHER A DARING ADVENTURE OR NOTHING AT ALLLIFE IS EITHER A DARING ADVENTURE OR NOTHING AT ALLLIFE IS EITHER A DARING ADVENTURE OR NOTHING AT ALLLIFE IS EITHER A DARING ADVENTURE OR NOTHING AT ALLLIFE IS EITHER A DARING ADVENTURE OR NOTHING AT ALLLIFE IS EITHER A DARING ADVENTURE OR NOTHING AT ALL,"Royal Tower, Block A, Sector 60, Noida, Uttar Pradesh 201301, India",0.0,0.0,3039.0,jagjit,False,Images/fe49d058-de88-4805-8e2d-0c002b090d15.png,None,None,0.0,None,None,0.0,3231,Delhi.jpg,None,feedsmedia/3039/0e910f02-14fd-4cf0-a755-7eba194840d8.jpg,1,0,None,0001-01-01T00:00:00,0.0,0.0,2.0,2020-01-02T05:29:26.064171,0.0,None,
454,2131.0,awerfghnm,This is new Year 2020 and we are very happy. Thank you to much. And BYE BYE 2019,"14, Ambala-Dehradun-Haridwar Rd, Vidhan Sabha Marg, Shastri Nagar, Ajabpur Kalan, Dehradun, Uttarakhand 248121, India",0.0,0.0,3031.0,Ashish Thapliyal,False,Images/fc8af47d-ef15-4c25-9d3f-a7a58c7444f9.png,None,None,0.0,None,None,2.0,3230,Surabaya.jpg,None,feedsmedia/3031/1adbfd14-937c-4c06-ba00-99991eae4289.jpg,1,0,None,0001-01-01T00:00:00,0.0,0.0,2.0,2020-01-01T12:32:56.8783764,0.0,None,
455,2130.0,dfg,dfgdf,"Rannamõisa tee 4f, 13516 Tallinn, Estonia",0.0,0.0,3035.0,n1,False,Images/4e60754a-e8a7-4db7-b266-f28b2bcf00ae.png,None,None,0.0,None,None,1.0,3229,images.jpg,None,feedsmedia/3035/60ce92d1-b037-4a45-84a5-d6635095fa50.jpg,1,0,None,0001-01-01T00:00:00,1.0,0.0,2.0,2020-01-01T12:08:35.9430242,0.0,None,
456,2129.0,fgh,fgh,"Pattayasainueang, Muang Pattaya, Amphoe Bang Lamung, Chang Wat Chon Buri 20150, Thailand",0.0,0.0,4051.0,manoj,False,Images/9b291404-bc2e-4806-88c5-08d29e65a5ad.png,None,None,0.0,None,None,1.0,3228,images.png,None,feedsmedia/4051/9449eb48-1377-416a-9867-ae5b9d8d884b.png,1,0,None,0001-01-01T00:00:00,1.0,0.0,2.0,2020-01-01T11:14:59.7028736,0.0,None,
457,2128.0,WEw,name = 'Angular';. showMore = false;. text = `Lorem Ipsum is simply dummy text. of the printing and typesetting. industry. Lorem Ipsum has been the. industry's ...name = 'Angular';. showMore = false;. text = `Lorem Ipsum is simply dummy text. of the printing and typesetting. industry. Lorem Ipsum has been the. industry's ...name = 'Angular';. showMore = false;. text = `Lorem Ipsum is simply dummy text. of the printing and typesetting. industry. Lorem Ipsum has been the. industry's ...name = 'Angular';. showMore = false;. text = `Lorem Ipsum is simply dummy text. of the printing and typesetting. industry. Lorem Ipsum has been the. industry's ...name = 'Angular';. showMore = false;. text = `Lorem Ipsum is simply dummy text. of the printing and typesetting. industry. Lorem Ipsum has been the. industry's ...name = 'Angular';. showMore = false;. text = `Lorem Ipsum is simply dummy text. of the printing and typesetting. industry. Lorem Ipsum has been the. industry's ...name = 'Angular';. showMore = false;. text = `Lorem Ipsum is simply dummy text. of the printing and typesetting. industry. Lorem Ipsum has been the. industry's ...name = 'Angular';. showMore = false;. text = `Lorem Ipsum is simply dummy text. of the printing and typesetting. industry. Lorem Ipsum has been the. industry's ...name = 'Angular';. showMore = false;. text = `Lorem Ipsum is simply dummy text. of the printing and typesetting. industry. Lorem Ipsum has been the. industry's ...name = 'Angular';. showMore = false;. text = `Lorem Ipsum is simply dummy text. of the printing and typesetting. industry. Lorem Ipsum has been the. industry's ...,"Budapest, Erzsébet tér 14, 1051 Hungary",0.0,0.0,3033.0,sanjay,False,/Images/userimageicon.png,None,None,0.0,None,None,1.0,3227,DALHOUSIE.jpg,None,feedsmedia/3033/0df3e2d5-d903-4940-9f3f-c1cc24e7bd4a.jpg,1,0,None,0001-01-01T00:00:00,0.0,0.0,2.0,2020-01-01T09:49:23.6239244,0.0,None,
458,2127.0,dsf,erter,"IFFCO Chowk Flyover, Heritage City, Sector 29, Gurugram, Haryana 122001, India",0.0,0.0,3033.0,sanjay,False,/Images/userimageicon.png,None,None,0.0,None,None,2.0,3226,,None,https://www.youtube.com/embed/LH0Ss15du3c,2,0,None,0001-01-01T00:00:00,2.0,1.0,2.0,2020-01-01T07:27:23.864634,0.0,None,
459,2126.0,Hpy New Year,"इस नए साल खुशियों की बरसातें हों
प्यार के दिन और मोहब्बत भरी रातें हों
रंजिशे नफरतें मिट जाएं सदा के लिए
सभी के दिलों में ऐसी चाहतें हों
Happy New Year 2020","174, Buddh Vihar, Block Z, Sector 12, Noida, Uttar Pradesh 201301, India",0.0,0.0,3039.0,jagjit,False,Images/fe49d058-de88-4805-8e2d-0c002b090d15.png,None,None,0.0,None,None,0.0,3225,Shubra_El-Kheima.jpg,None,feedsmedia/3039/3b8092fb-310f-4083-aae7-5be6ec05ad40.jpg,1,0,None,0001-01-01T00:00:00,1.0,0.0,2.0,2020-01-01T06:01:58.8885425,0.0,None,
460,2125.0,Upload video,Youtube video,"Ramnagar Bus Stand, Ranikhet Rd, Ramnagar, Uttarakhand 244715, India",0.0,0.0,3033.0,sanjay,False,/Images/userimageicon.png,None,None,0.0,None,None,0.0,3224,,None,https://www.youtube.com/embed/7lfFZs50JHM,2,0,None,0001-01-01T00:00:00,0.0,0.0,2.0,2020-01-01T05:21:20.5417897,0.0,None,
461,2124.0,Title,Description,"Delhi Noida Direct Flyway, New Friends Colony, New Delhi, Delhi 110024, India",0.0,0.0,3034.0,neha,False,/Images/userimageicon.png,None,None,0.0,None,None,0.0,3223,images.jfif,None,feedsmedia/3034/507e9fb7-5524-47c9-a632-c19c42398117.jfif,1,0,None,0001-01-01T00:00:00,0.0,0.0,2.0,2020-01-01T04:57:36.7675514,0.0,None,
462,2123.0,Test different langauga,"यूं तो पूरे विश्व में नया साल अलग-अलग दिन मनाया जाता है, और भारत के अलग-अलग क्षेत्रों में भी नए साल की शुरूआत अलग-अलग समय  होती है। लेकिन अंग्रेजी कैलेंडर के अनुसार 1 जनवरी से नए साल की शुरूआत मानी जाती है। चूंकि 31 दिसंबर को एक वर्ष का अंत होने के बाद 1 जनवरी से नए अंग्रेजी कैलेंडर वर्ष की शुरूआत होती है। इसलिए इस दिन को पूरी दुनिया में नया साल शुरू होने के उपलक्ष्य में पर्व की तरह मनाया जाता है।
 
चूंकि साल नया है, इसलिए नई उम्मीदें, नए सपने, नए लक्ष्य, नए आईडियाज के साथ इसका स्वागत किया जाता है। नया साल मनाने के पीछे मान्यता है कि साल का पहला दिन अगर उत्साह और खुशी के साथ मनाया जाए, तो साल भर इसी उत्साह और खुशियों के साथ ही बीतेगा।
 
हालांकि हिन्दू पंचांग के अनुसार के मुताबिक नया साल 1 जनवरी से शुरू नहीं होता। हिन्दू नववर्ष का आगाज गुड़ी पड़वा से होता है। लेकिन 1 जनवरी को नया साल मनाना सभी धर्मों में एकता कायम करने में भी महत्वपूर्ण योगदान देता है, क्यों इसे सभी मिलकर मनाते हैं। 31  दिसंबर की रात से ही कई स्थानों पर अलग-अलग समूहों में इकट्ठा होकर लोग नए साल का जश्न मनाना शुरू कर देते हैं और रात 12 बजते ही सभी एक दूसरे को नए साल की शुभकामनाएं देते हैं। ","Vijay Chowk Rd, Block K, Block F, Laxmi Nagar, New Delhi, Delhi 110031, India",0.0,0.0,3046.0,Aryan Thapliyal,False,Images/8a8a93f3-5696-4387-84e5-ac632cc85ec1.png,None,None,0.0,None,None,0.0,3222,Tanta.jpg,None,feedsmedia/3046/95e8d21a-8337-4c43-aab5-76f2aad75b8b.jpg,1,0,None,0001-01-01T00:00:00,0.0,1.0,2.0,2020-01-01T04:48:22.9762306,0.0,None,
463,2122.0,dsfsdf,sdfsdf,"D 10 Noida, Sector 20 -26 dividing road, D Block, Sector 10, Noida, Uttar Pradesh 201301, India",0.0,0.0,3034.0,neha,False,/Images/userimageicon.png,None,None,0.0,None,None,0.0,3218,images2.png,None,feedsmedia/3034/8a9dea4b-19dc-4a9a-8793-6ca3ab16152b.png,1,0,None,0001-01-01T00:00:00,0.0,0.0,2.0,2020-01-01T04:47:53.872967,0.0,None,
464,,,,,,,,,,,,,,,,,3219,indraprastha-resort-dalhousie.jpg,None,feedsmedia/3034/46f87048-4d82-4a84-aa29-9410f726d72f.jpg,1,0,None,0001-01-01T00:00:00,,,,,,,
465,,,,,,,,,,,,,,,,,3220,nainital-saturday-raajiv-nainital-stand-alone-snowfall_0c6662be-d4dc-11e6-89f5-e9c163347fb8.jpg,None,feedsmedia/3034/eb07417f-465b-4d03-9c81-23e5a1b95606.jpg,1,0,None,0001-01-01T00:00:00,,,,,,,
466,,,,,,,,,,,,,,,,,3221,Nainital-Snow-2013-m-2.jpg,None,feedsmedia/3034/8d632dc2-247a-4bff-93bb-e294d1f40d7b.jpg,1,0,None,0001-01-01T00:00:00,,,,,,,
467,2121.0,WEWE,EDWd,"Greater Noida W Rd, Rani Laxmibai Nagar, Yusufpur, Nai Basti Dundahera, Ghaziabad, Uttar Pradesh 201009, India",0.0,0.0,3033.0,sanjay,False,/Images/userimageicon.png,None,None,0.0,None,None,0.0,3213,Christmas-2019-Messages.jpg,None,feedsmedia/3033/f656995d-7350-4e58-bd3d-b7ec2ffd684b.jpg,1,0,None,0001-01-01T00:00:00,0.0,0.0,2.0,2020-01-01T04:47:22.9098451,0.0,None,
468,,,,,,,,,,,,,,,,,3214,DALHOUSIE.jpg,None,feedsmedia/3033/80a1ba80-bc0d-4748-b975-b34d14631abd.jpg,1,0,None,0001-01-01T00:00:00,,,,,,,
469,,,,,,,,,,,,,,,,,3215,dalhousie-hill-station.jpg,None,feedsmedia/3033/922a1224-2852-40e1-b828-29f835c91f00.jpg,1,0,None,0001-01-01T00:00:00,,,,,,,
470,,,,,,,,,,,,,,,,,3216,images 3.jpg,None,feedsmedia/3033/42cfd9f9-7388-498e-8c2c-ff761610faec.jpg,1,0,None,0001-01-01T00:00:00,,,,,,,
471,,,,,,,,,,,,,,,,,3217,images.png,None,feedsmedia/3033/d583ea6f-178e-4ef5-be9b-0553094f0f8c.png,1,0,None,0001-01-01T00:00:00,,,,,,,
472,2120.0,Test for the New ,Testing for new Video. Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.Testing for new Video.,"A-10, Sector 63 Rd, A Block, Sector 65, Noida, Uttar Pradesh 201301, India",0.0,0.0,3031.0,Ashish Thapliyal,False,Images/fc8af47d-ef15-4c25-9d3f-a7a58c7444f9.png,None,None,0.0,None,None,0.0,3212,,None,https://www.youtube.com/embed/iNSVjuZQ_9A,2,0,None,0001-01-01T00:00:00,0.0,0.0,2.0,2020-01-01T04:42:58.9380507,0.0,None,
